,配管表,,,,,,,,,,,,,,,,,,,,,,
,配管種類,,,,,,,,,,,,,,,,,,,,,,
,Size,,,,,,,Outer Diameter,,Inner Diameter,,Thickness,,Unit Weight,,減圧弁の騒音計算に使用,,,,,,,
,,,,,,,,mm,in,mm,in,mm,in,kg/m,lb/ft,For SPL,,,,,,,
QS_PIPETABLE,GradeCO,SizeCO,SizeType,PipeGrade,Metric,Inch,DIN,OD_M,OD_I,ID_M,ID_I,Thick_M,Thick_I,Weight_M,Weight_I,Sa,A,B,,,,,
,6,125,1,ANSI Sch80,125A,NPS5,DN125,141.3002,5.563,122.2502,4.813,9.525,0.375,30.9202630385488,20.78,22,472,529,,,,,
,6,150,1,ANSI Sch80,150A,NPS6,DN150,168.275,6.625,146.3294,5.761,10.9728,0.432,42.511641723356,28.57,23,472,512,,,,,
,6,200,1,ANSI Sch80,200A,NPS8,DN200,219.075,8.625,193.675,7.625,12.7,0.5,64.5635328798186,43.39,24.5,449,512,,,,,
,6,250,1,ANSI Sch80,250A,NPS10,DN250,273.05,10.75,242.8748,9.562,15.0876,0.594,95.8706712018141,64.43,24.5,405,465,,,,,
,6,300,1,ANSI Sch80,300A,NPS12,DN300,323.85,12.75,288.8996,11.374,17.4752,0.688,131.879832199546,88.63,24.5,390,455,,,,,
,6,350,1,ANSI Sch80,350A,NPS14,DN350,355.6,14,317.5,12.5,19.05,0.75,157.874875283447,106.1,25,390,455,,,,,
,6,400,1,ANSI Sch80,400A,NPS16,DN400,406.4,16,363.5248,14.312,21.4376,0.844,203.273201814059,136.61,25,371,441,,,,,
,6,450,1,ANSI Sch80,450A,NPS18,DN450,457.2,18,409.5496,16.124,23.8252,0.938,254.325859410431,170.92,25,371,441,,,,,
,6,500,1,ANSI Sch80,500A,NPS20,DN500,508,20,455.6252,17.938,26.1874,1.031,310.794770975057,208.87,27.5,360,433,,,,,
,7,15,1,ANSI Sch160,15A,NPS1/2,DN15,21.336,0.84,11.7856,0.464,4.7752,0.188,1.94925623582766,1.31,19,1137,1087,,,,,
,7,20,1,ANSI Sch160,20A,NPS3/4,DN20,26.67,1.05,15.5448,0.612,5.5626,0.219,2.88668480725624,1.94,19,1137,976,,,,,
,7,25,1,ANSI Sch160,25A,NPS1,DN25,33.401,1.315,20.701,0.815,6.35,0.25,4.22586848072562,2.84,19,987,889,,,,,
